# June 2018
# Blast hits and expectation values
# seq_id    start-end e_val
seq_id start_end exp_val
KF514217 1-1127 0.0
JX974522 8-1134 0.0
JX443051 1-1124 0.0
JX443046 1-1127 0.0
JX443024 1-1127 0.0
JX442994 1-1127 0.0
HQ128175 1-1127 0.0
AP011292 14375-15450 0.0
HM179630 1-1127 0.0
HM179577 1-1127 0.0
HM167953 1-1127 0.0
HM167952 1-1127 0.0
HM167951 1-1127 0.0
GU722315 1-1127 0.0
GU722305 1-1127 0.0
GQ199472 3-1075 0.0
GQ199469 3-1075 0.0
GQ199467 3-1075 0.0
GQ199463 3-1075 0.0
GQ199458 3-1075 0.0
GQ199449 3-1075 0.0
GU182870 1-1127 0.0
GU182830 1-1127 0.0
GU182829 1-1127 0.0
GU182790 1-1127 0.0
GU182768 1-1127 0.0
DQ996598 3-1075 0.0
DQ996595 3-1075 0.0
DQ996594 3-1075 0.0
DQ996592 3-1075 0.0
EF508597 11-1071 0.0
EU296652 1-1127 0.0
EF392605 1-1064 0.0
AY208536 1-1079 0.0
AY854683 1-1092 0.0
KX578196 3-1069 0.0
KP966562 14383-15460 0.0
JX488774 1-1077 0.0
JQ012405 1-1047 0.0
HM536829 1-1126 0.0
DQ324086 1-1132 0.0
DQ324085 1-1132 0.0
AB296381 3-1095 0.0
AF370115 1-1132 0.0
AY882920 1-1132 0.0
KY497150 1-1068 0.0
KX373852 1-1068 0.0
KF752480 14372-15502 0.0
KX578187 3-1067 0.0
KX578182 3-1067 0.0
KX578179 3-1067 0.0
KX578175 3-1067 0.0
KX578174 3-1067 0.0
KX578173 3-1067 0.0
KX578172 3-1067 0.0
KT358043 1-1071 0.0
KT358041 1-1071 0.0
KF601496 1-990 0.0
KF601490 1-990 0.0
KF601486 1-990 0.0
KF574666 1-1086 0.0
JX488777 1-1077 0.0
JX683020 1-990 0.0
JQ716734 1-990 0.0
JQ716613 1-990 0.0
JQ716609 1-990 0.0
KF514240 1-1124 0.0
AB822520 1-1093 0.0
HM179625 1-1077 0.0
GU084245 21-1055 0.0
EU934505 1-1077 0.0
GQ495865 1-1131 0.0
FJ913782 1-1086 0.0
EU158025 1-1131 0.0
EU668841 5-1058 0.0
EF508571 1-1041 0.0
AY954285 1-1131 0.0
AY281058 1-1110 0.0
AY854703 1-1086 0.0
AY625727 1-1131 0.0
AF381270 1-1093 0.0
AJ844917 1-1078 0.0
AY195623 1-1086 0.0
KX823441 1-1076 0.0
KU376346 1-1085 0.0
KU376343 1-1085 0.0
KM999928 1-1127 0.0
KP161080 1-1064 0.0
KJ650367 1-1127 0.0
KJ650359 1-1127 0.0
KJ650352 1-1127 0.0
KF264272 1-1049 0.0
KJ681107 7-1065 0.0
KC884745 14446-15521 0.0
KC763686 1-1127 0.0
KF514250 1-1127 0.0
KF514242 1-1124 0.0
KF514234 1-1127 0.0
KF514231 1-1127 0.0
KF514228 1-1124 0.0
KF514225 1-1127 0.0
KF514218 1-1127 0.0
KF514150 1-1127 0.0
KC823274 14448-15523 0.0
JX443033 1-1127 0.0
JN837657 1-1127 0.0
GQ199476 3-1075 0.0
GQ199451 3-1075 0.0
GQ199450 3-1075 0.0
GU182844 1-1127 0.0
GU182828 1-1127 0.0
GU182771 1-1127 0.0
GU182769 1-1127 0.0
EU366194 1-1092 0.0
EU366189 1-1092 0.0
EU747195 1-1127 0.0
DQ996596 3-1075 0.0
DQ996593 3-1075 0.0
DQ996591 3-1075 0.0
DQ105249 1-1094 0.0
AY191583 1-1076 0.0
AF263087 1-1064 0.0
AF452074 1-1127 0.0
LC089001 14492-15545 0.0
KJ681102 1-1117 0.0
KF514244 1-1127 0.0
KF245485 14394-15525 0.0
AP011361 14394-15525 0.0
HQ128098 1-1078 0.0
AB254857 3-1095 0.0
AP005987 14366-15491 0.0
AY882911 1-1132 0.0
NC_031642 14377-15507 0.0
NC_037183 14368-15498 0.0
KY497148 1-1068 0.0
KY408011 1-1068 0.0
KY000098 2-1018 0.0
KJ994673 1-1131 0.0
KX578212 3-1067 0.0
KX578211 3-1067 0.0
KX578206 3-1067 0.0
KX578200 3-1067 0.0
KM999927 1-1065 0.0
AP011447 14377-15507 0.0
KT358044 1-1071 0.0
KT358042 1-1071 0.0
KT756206 14376-15506 0.0
KF601448 1-990 0.0
KF574667 1-1086 0.0
JX488790 1-1044 0.0
JX488775 1-1077 0.0
JQ716635 1-990 0.0
JQ716632 1-990 0.0
KF928796 14367-15497 0.0
KF134718 14380-15465 0.0
KC696537 1-1131 0.0
KC696536 1-1131 0.0
JX074291 1-1125 0.0
GQ495819 1-1131 0.0
EU366191 1-1131 0.0
EU668791 3-1058 0.0
EU668829 3-1058 0.0
FJ416614 14394-15479 0.0
DQ126130 1-1131 0.0
AY954287 1-1131 0.0
AY954286 1-1131 0.0
AY854707 1-1086 0.0
AY854704 1-1086 0.0
AY828969 1-1101 0.0
AY195627 1-1086 0.0
AY195626 1-1086 0.0
AY004723 1-1086 0.0
AF112126 1-1086 0.0
KY497075 1-1040 0.0
KX962073 1-1076 0.0
KU376350 1-1085 0.0
KU376348 1-1085 0.0
KU376340 1-1085 0.0
KU376331 1-1085 0.0
KU376330 1-1085 0.0
KY436708 1-1013 0.0
KY436707 1-1013 0.0
KY436706 1-1013 0.0
KY436701 1-1013 0.0
KT633648 1-1080 0.0
KT966735 14374-15500 0.0
AP013311 14429-15492 0.0
KJ650371 1-1127 0.0
KJ650369 1-1127 0.0
KJ650368 1-1127 0.0
KJ650364 1-1127 0.0
KJ650363 1-1127 0.0
KJ650353 1-1088 0.0
KJ650345 1-1127 0.0
KJ681108 1-1082 0.0
KF514237 1-1127 0.0
KF514221 1-1127 0.0
KF514216 1-1127 0.0
JX094089 1-1127 0.0
JX094071 1-1127 0.0
JX094056 1-1127 0.0
JX443050 1-1127 0.0
JX443048 1-1127 0.0
EU670403 11-1053 0.0
EU670402 11-1053 0.0
GU722314 1-1127 0.0
GU722312 1-1127 0.0
HM010551 1-1127 0.0
HM010522 1-1127 0.0
HM010500 1-1127 0.0
GQ199475 3-1075 0.0
GQ199474 3-1075 0.0
GQ199470 3-1075 0.0
GQ199468 3-1075 0.0
GQ199466 3-1075 0.0
GQ199456 3-1075 0.0
GQ199455 3-1075 0.0
GQ199453 3-1075 0.0
GU182852 1-1127 0.0
GU182807 1-1127 0.0
EU747197 1-1127 0.0
AB473320 1-1076 0.0
FJ226301 1-1064 0.0
DQ996600 3-1075 0.0
DQ996599 3-1075 0.0
DQ996597 3-1075 0.0
EF424605 1-1076 0.0
EF376188 1-1076 0.0
AY208577 1-1079 0.0
AF090750 1-1127 0.0
KU323960 14394-15525 0.0
KJ681101 1-1117 0.0
KC631283 1-1073 0.0
JN812393 1-1132 0.0
GQ174367 1-1132 0.0
FJ227899 14479-15580 0.0
EF508475 1-1108 0.0
EU082494 1-1132 0.0
EU082493 1-1132 0.0
AY208520 11-1064 0.0
KU145317 1-1131 0.0
KU145316 1-1131 0.0
KU145315 1-1131 0.0
KX962069 1-1077 0.0
KX962068 1-1077 0.0
KJ994701 1-1086 0.0
KJ994674 1-1131 0.0
KX578203 3-1067 0.0
KX578201 3-1067 0.0
AP013325 14385-15470 0.0
AP013309 14446-15522 0.0
AB988945 3-1067 0.0
KP722680 1-1090 0.0
KP712176 1-1056 0.0
KF574680 1-1086 0.0
JX488786 1-1131 0.0
JQ716638 1-990 0.0
KF672362 14384-15469 0.0
JQ864584 1-1131 0.0
KC763690 1-1086 0.0
KC736399 1-1111 0.0
JX137485 1-1023 0.0
KC852197 14384-15469 0.0
JX074227 1-1086 0.0
JQ282028 1-1111 0.0
JN003323 1-1131 0.0
GQ495871 1-1131 0.0
EU282334 13-1068 0.0
EU158044 1-1131 0.0
FJ931465 1-1131 0.0
EU668795 3-1058 0.0
EU668797 3-1058 0.0
EU668718 3-1058 0.0
EU668714 3-1058 0.0
DQ126127 1-1131 0.0
AY854705 1-1086 0.0
AY854686 1-1086 0.0
AY828974 1-1101 0.0
AY195630 1-1086 0.0
AY195624 1-1086 0.0
AF263088 1-1064 0.0
AB086164 6-1118 0.0
MG791928 1-1127 0.0
KX373836 1-1094 0.0
KX823431 1-1076 0.0
KU376351 1-1085 0.0
KU376339 1-1085 0.0
KU376325 1-1085 0.0
KU376324 1-1085 0.0
KU376322 1-1085 0.0
KU376320 1-1085 0.0
KU376318 1-1085 0.0
KY436709 1-1013 0.0
KY436700 1-1013 0.0
KY436699 1-1013 0.0
KY436692 1-1013 0.0
KT213605 14371-15464 0.0
KJ650365 1-1127 0.0
KJ650362 1-1127 0.0
KM676412 14372-15456 0.0
KJ939363 14449-15524 0.0
KF264310 1-1040 0.0
KF264309 1-1040 0.0
JX488766 1-1064 0.0
JX488765 1-1064 0.0
KC631280 1-1113 0.0
KC596047 1-1100 0.0
KF514236 1-1127 0.0
KF514233 1-1127 0.0
KF514219 1-1127 0.0
KF113565 2-1036 0.0
JX094082 1-1127 0.0
JX094079 1-1127 0.0
JX094078 1-1127 0.0
JX094076 1-1127 0.0
JX094067 1-1127 0.0
JX094065 1-1127 0.0
JX094062 1-1127 0.0
JX094060 1-1127 0.0
JX094051 1-1127 0.0
KC734881 14445-15520 0.0
HQ676745 3-1072 0.0
JF458062 1-1060 0.0
HM560092 1-1127 0.0
HM010550 1-1127 0.0
GQ199465 3-1075 0.0
GQ199457 3-1075 0.0
GQ199452 3-1075 0.0
GU182753 1-1124 0.0
AB473279 1-1076 0.0
FJ226335 1-1064 0.0
FJ226298 1-1064 0.0
FJ226264 1-1064 0.0
EU670761 1-1085 0.0
EU131135 1-1076 0.0
EU131132 1-1076 0.0
DQ900675 1-1109 0.0
DQ486796 1-1034 0.0
DQ105240 1-1076 0.0
AY191582 1-1064 0.0
AY281270 1-1064 0.0
LC089038 14492-15545 0.0
KT591876 14406-15483 0.0
KR010927 14395-15526 0.0
KM272589 14405-15536 0.0
JX488769 2-1064 0.0
JF458068 1-1060 0.0
EF512298 1-1078 0.0
AF386584 1-1078 0.0
AY882918 1-1132 0.0
MF004250 1-1068 3.23e-180
MF004249 1-1068 3.23e-180
MF004248 1-1068 3.23e-180
MG280782 14371-15501 3.23e-180
KX823439 1-1068 3.23e-180
KX823438 1-1068 3.23e-180
KX823437 1-1068 3.23e-180
KX578204 3-1067 3.23e-180
KX578202 3-1067 3.23e-180
AP011376 14379-15464 3.23e-180
AP011227 14395-15471 3.23e-180
KP998057 1-948 3.23e-180
KP712222 1-1086 3.23e-180
KF264311 1-1040 3.23e-180
JX488776 1-1077 3.23e-180
KC596045 1-1089 3.23e-180
GQ495889 1-1131 3.23e-180
EU366188 1-1131 3.23e-180
FJ931466 1-1131 3.23e-180
FJ931464 1-1131 3.23e-180
EU668816 3-1058 3.23e-180
EU668801 2-1057 3.23e-180
EU668800 3-1058 3.23e-180
EU668721 3-1058 3.23e-180
EU917418 1-1056 3.23e-180
EU265776 14404-15480 3.23e-180
EF495184 11-1087 3.23e-180
DQ126129 1-1131 3.23e-180
DQ217385 1-1086 3.23e-180
AY954251 1-1125 3.23e-180
AY208586 6-1064 3.23e-180
AY195631 1-1086 3.23e-180
AF240749 1-1100 3.23e-180
KU376352 1-1085 1.16e-179
KU376345 1-1085 1.16e-179
KU376342 1-1085 1.16e-179
KU376341 1-1085 1.16e-179
KU376329 1-1085 1.16e-179
KU376327 1-1085 1.16e-179
KU376326 1-1085 1.16e-179
KU376323 1-1085 1.16e-179
LC098136 1-1121 1.16e-179
KJ755224 1-1127 1.16e-179
KM371146 1-1064 1.16e-179
KF528998 1-1127 1.16e-179
KC881110 14445-15520 1.16e-179
KC596053 1-1100 1.16e-179
JX094104 1-1127 1.16e-179
JX094098 1-1127 1.16e-179
JX094096 1-1127 1.16e-179
JX094093 1-1127 1.16e-179
JX094092 1-1127 1.16e-179
JX094090 1-1127 1.16e-179
JX094087 1-1127 1.16e-179
JX094086 1-1127 1.16e-179
JX094083 1-1127 1.16e-179
JX094080 1-1127 1.16e-179
JX094077 1-1127 1.16e-179
JX094072 1-1127 1.16e-179
JX094069 1-1127 1.16e-179
JX094055 1-1127 1.16e-179
JX094054 1-1127 1.16e-179
JX094050 1-1127 1.16e-179
JX094048 1-1127 1.16e-179
JX094047 1-1127 1.16e-179
JF458065 1-1060 1.16e-179
JF458063 1-1060 1.16e-179
AB560897 21-1118 1.16e-179
GU182752 1-1124 1.16e-179
AB473316 1-1076 1.16e-179
AB473298 1-1064 1.16e-179
FJ226284 1-1064 1.16e-179
FJ226274 1-1064 1.16e-179
FJ226267 1-1064 1.16e-179
EF533722 1-1061 1.16e-179
EU296696 1-1127 1.16e-179
EU296642 1-1127 1.16e-179
EU296638 1-1127 1.16e-179
EU296636 1-1127 1.16e-179
AY964698 1-1127 1.16e-179
DQ536421 14395-15428 1.16e-179
AY208587 1-1092 1.16e-179
AY208581 1-1089 1.16e-179
AY426580 1-1076 1.16e-179
AY426570 1-1076 1.16e-179
AY426569 1-1076 1.16e-179
EU552575 1-908 4.18e-179
AY952999 1-1132 4.18e-179
AY952998 1-1132 4.18e-179
NC_037516 14365-15495 1.50e-178
NC_036933 14371-15501 1.50e-178
KY436758 14371-15501 1.50e-178
KX578205 3-1067 1.50e-178
AP013296 14380-15447 1.50e-178
KP998056 1-948 1.50e-178
KJ570949 2-955 1.50e-178
JX488824 1-1077 1.50e-178
JX488778 1-1077 1.50e-178
JQ716631 1-990 1.50e-178
KJ441283 1-1077 1.50e-178
JX094057 1-1077 1.50e-178
JN177002 1-1054 1.50e-178
JQ712313 1-1025 1.50e-178
EU676807 1-1131 1.50e-178
AP010782 14447-15523 1.50e-178
EU668881 6-1049 1.50e-178
EU668814 3-1058 1.50e-178
EU668742 3-1058 1.50e-178
EU668864 3-1058 1.50e-178
EU668805 3-1058 1.50e-178
EU668803 3-1058 1.50e-178
EU668778 3-1058 1.50e-178
EU668745 3-1058 1.50e-178
EF508572 1-1041 1.50e-178
AB276939 1-1086 1.50e-178
DQ126118 1-1056 1.50e-178
DQ217384 1-1086 1.50e-178
AY954274 1-1131 1.50e-178
AY954273 1-1131 1.50e-178
AB021253 24-1109 1.50e-178
AY854685 1-1086 1.50e-178
AY828973 1-1101 1.50e-178
AF454869 1-1077 1.50e-178
KY065284 1-1127 5.40e-178
KU376328 1-1085 5.40e-178
KU376321 1-1085 5.40e-178
KU376319 1-1085 5.40e-178
KX086816 2-942 5.40e-178
KP712225 1-1127 5.40e-178
KJ755227 1-1127 5.40e-178
KJ755223 1-1127 5.40e-178
KP306894 14398-15461 5.40e-178
AB355921 14405-15531 5.40e-178
JX094106 1-1127 5.40e-178
JX094103 1-1127 5.40e-178
JX094100 1-1127 5.40e-178
JX094099 1-1127 5.40e-178
JX094097 1-1127 5.40e-178
JX094088 1-1127 5.40e-178
JX094085 1-1127 5.40e-178
JX094081 1-1127 5.40e-178
JX094075 1-1127 5.40e-178
JX094074 1-1127 5.40e-178
JX094059 1-1127 5.40e-178
JX094058 1-1127 5.40e-178
JX094053 1-1127 5.40e-178
JX094052 1-1127 5.40e-178
JX094049 1-1127 5.40e-178
JF458066 1-1060 5.40e-178
HQ128176 1-1127 5.40e-178
JF949842 1-1127 5.40e-178
EU668733 3-1105 5.40e-178
EU241462 1-1127 5.40e-178
FJ226281 1-1064 5.40e-178
FJ226263 1-1064 5.40e-178
EF508559 2-1086 5.40e-178
EU296690 1-1127 5.40e-178
EU296663 1-1127 5.40e-178
EU296658 1-1127 5.40e-178
EU296637 1-1127 5.40e-178
DQ784761 1-920 5.40e-178
EF595977 1-1076 5.40e-178
EF151093 1-1127 5.40e-178
EF173619 1-1127 5.40e-178
AY426589 1-1076 5.40e-178
AY426582 1-1076 5.40e-178
AY426578 1-1076 5.40e-178
AY426571 1-1076 5.40e-178
AY426567 1-1076 5.40e-178
AY426566 1-1076 5.40e-178
AY426563 1-1076 5.40e-178
AF288427 1-1127 5.40e-178
KX078812 1-1132 1.94e-177
KT224367 14364-15495 1.94e-177
KP050360 14377-15508 1.94e-177
AB848943 1-1078 1.94e-177
AB848942 1-1078 1.94e-177
JF458067 1-1060 1.94e-177
JN008735 48-426 1.94e-177
AY208516 11-1079 1.94e-177
AY828996 1-1078 1.94e-177
KR363001 1-1089 6.99e-177
KX962070 1-1077 6.99e-177
KU697930 1-1131 6.99e-177
KP757038 1-1077 6.99e-177
KP998050 1-954 6.99e-177
KP984503 14481-15593 6.99e-177
JX488789 1-1131 6.99e-177
JX488788 1-1131 6.99e-177
KJ441281 1-1131 6.99e-177
KC763667 1-1127 6.99e-177
HQ235747 1-1086 6.99e-177
JX258858 1-1077 6.99e-177
JF458064 1-1060 6.99e-177
HQ162426 2-955 6.99e-177
HQ162425 2-955 6.99e-177
HQ162424 2-955 6.99e-177
FJ515919 14392-15484 6.99e-177
EU676808 1-1077 6.99e-177
GQ495890 1-1131 6.99e-177
GQ495888 1-1131 6.99e-177
GQ495887 1-1131 6.99e-177
FJ931467 1-1131 6.99e-177
EU668723 3-1058 6.99e-177
EU668822 3-1058 6.99e-177
EU668716 3-1058 6.99e-177
EU085361 5-1081 6.99e-177
AP006000 14388-15480 6.99e-177
EF595982 1-1089 6.99e-177
EF595980 1-1089 6.99e-177
AY954272 1-1131 6.99e-177
AB051070 14459-15583 6.99e-177
MH031826 1-1079 2.51e-176
KY408012 1-1076 2.51e-176
KY065283 1-1127 2.51e-176
KX823430 1-1076 2.51e-176
KU376353 1-1085 2.51e-176
KT213584 14371-15497 2.51e-176
KR075132 14363-15489 2.51e-176
KJ755226 1-1127 2.51e-176
KJ755225 1-1127 2.51e-176
KJ755222 1-1127 2.51e-176
KF514186 1-1127 2.51e-176
JX094107 1-1127 2.51e-176
JX094095 1-1127 2.51e-176
JX094094 1-1127 2.51e-176
JX094084 1-1127 2.51e-176
JX094073 1-1127 2.51e-176
JX094070 1-1127 2.51e-176
JX094068 1-1127 2.51e-176
JX094066 1-1127 2.51e-176
JX094064 1-1127 2.51e-176
JX094061 1-1127 2.51e-176
JX443064 1-1109 2.51e-176
HQ128147 1-1127 2.51e-176
HM560076 1-1064 2.51e-176
GU477596 1-1127 2.51e-176
EU668737 1-1058 2.51e-176
EU668735 3-1105 2.51e-176
FJ226364 1-1064 2.51e-176
FJ226363 1-1064 2.51e-176
FJ226357 1-1064 2.51e-176
FJ226327 1-1064 2.51e-176
FJ226320 1-1064 2.51e-176
FJ226312 1-1064 2.51e-176
FJ226311 1-1064 2.51e-176
FJ226294 1-1064 2.51e-176
FJ226289 1-1064 2.51e-176
FJ226285 1-1064 2.51e-176
FJ226280 1-1064 2.51e-176
FJ226256 1-1064 2.51e-176
EU145024 1-1064 2.51e-176
EU145022 1-1064 2.51e-176
EU296682 1-1127 2.51e-176
EU296651 1-1127 2.51e-176
EF595978 1-1076 2.51e-176
AY964704 1-1127 2.51e-176
DQ105247 1-1127 2.51e-176
AY860118 1-1085 2.51e-176
AY426588 1-1076 2.51e-176
AY426587 1-1076 2.51e-176
AY426586 1-1076 2.51e-176
AY426577 1-1076 2.51e-176
AY426576 1-1076 2.51e-176
AY426573 1-1076 2.51e-176
AY426564 1-1076 2.51e-176
AF240753 1-1067 2.51e-176
AP011443 14361-15492 9.04e-176
JX488768 2-1064 9.04e-176
HQ128099 1-1078 9.04e-176
EF679277 1-1078 9.04e-176
AF097927 11-1079 9.04e-176
MF004247 1-1068 3.25e-175
NC_037013 14393-15469 3.25e-175
MG570442 14393-15469 3.25e-175
MG570441 14393-15469 3.25e-175
KX962067 1-1077 3.25e-175
KX786161 14385-15515 3.25e-175
KU975668 1-1093 3.25e-175
KU761849 16-1092 3.25e-175
KU761848 16-1092 3.25e-175
KT203374 1-1077 3.25e-175
KT203373 1-1077 3.25e-175
KP161084 1-1086 3.25e-175
KP757037 1-1077 3.25e-175
KP757034 1-1077 3.25e-175
KP757033 1-1077 3.25e-175
KP757032 1-1077 3.25e-175
KJ570948 2-955 3.25e-175
JF798279 1-1086 3.25e-175
JX137486 1-1011 3.25e-175
JX258857 1-1077 3.25e-175
JX258854 1-1077 3.25e-175
HQ162467 2-955 3.25e-175
FJ848375 15380-16465 3.25e-175
EU668787 3-1058 3.25e-175
EU668717 3-1058 3.25e-175
EF508486 2-1070 3.25e-175
EF595981 1-1089 3.25e-175
AY281266 1-1068 3.25e-175
AY195625 1-1086 3.25e-175
KY408014 1-1076 1.17e-174
AP017442 14375-15501 1.17e-174
KM576220 1-1049 1.17e-174
KF819383 6-1016 1.17e-174
JX488763 1-1064 1.17e-174
JX094105 1-1127 1.17e-174
JX094102 1-1127 1.17e-174
JX094101 1-1127 1.17e-174
JX094063 1-1127 1.17e-174
JX443063 1-1109 1.17e-174
JN182927 14390-15498 1.17e-174
FJ226347 1-1064 1.17e-174
FJ226341 1-1064 1.17e-174
FJ226340 1-1064 1.17e-174
FJ226331 1-1064 1.17e-174
FJ226318 1-1064 1.17e-174
FJ226302 1-1064 1.17e-174
FJ226290 1-1064 1.17e-174
FJ226270 1-1064 1.17e-174
FJ226259 1-1064 1.17e-174
EF508515 11-1062 1.17e-174
EU145023 1-1064 1.17e-174
EU145021 1-1064 1.17e-174
EU296678 1-1127 1.17e-174
DQ343963 1-1007 1.17e-174
DQ105248 1-1094 1.17e-174
AY208569 1-1092 1.17e-174
AY426572 1-1076 1.17e-174
AF454873 1-1061 1.17e-174
MH031917 1-1078 4.21e-174
KT159942 1-1120 4.21e-174
AB979697 14595-15663 4.21e-174
KF264299 7-1055 4.21e-174
JX488787 1-1131 4.21e-174
JQ755395 3-1068 4.21e-174
AB331222 3-1095 4.21e-174
KU975684 1-1093 1.51e-173
KU975682 1-1093 1.51e-173
KU975679 1-1093 1.51e-173
KU975659 1-1093 1.51e-173
KU975654 1-1093 1.51e-173
KU975639 1-1093 1.51e-173
KU975633 1-1093 1.51e-173
KX254888 1-1131 1.51e-173
KX254887 1-1131 1.51e-173
KX254886 1-1131 1.51e-173
KP161111 1-1068 1.51e-173
KP757035 1-1077 1.51e-173
KJ570947 2-955 1.51e-173
KP133117 1-1068 1.51e-173
KJ441284 1-1077 1.51e-173
AP011410 14384-15508 1.51e-173
KC753352 1-1068 1.51e-173
JX258856 1-1077 1.51e-173
JX258855 1-1077 1.51e-173
HQ676721 1-1056 1.51e-173
HQ162464 2-955 1.51e-173
EU366195 1-1131 1.51e-173
DQ900679 1-1056 1.51e-173
DQ900662 1-1093 1.51e-173
AY860115 1-1086 1.51e-173
AY294202 1-948 1.51e-173
AY294197 1-948 1.51e-173
AY294194 1-948 1.51e-173
AY854695 4-1131 1.51e-173
MH031892 1-1079 5.44e-173
MH031825 1-1079 5.44e-173
MH031824 1-1079 5.44e-173
KY408013 1-1076 5.44e-173
KX962066 1-1076 5.44e-173
KX962065 1-1076 5.44e-173
KT633653 1-1097 5.44e-173
KU697912 1-1061 5.44e-173
KJ933414 14390-15516 5.44e-173
KJ487478 1-1064 5.44e-173
KJ441238 1-1061 5.44e-173
KF415566 1-1073 5.44e-173
JX443037 1-1127 5.44e-173
JX443023 1-1127 5.44e-173
JX443022 1-1127 5.44e-173
HQ128084 1-1127 5.44e-173
GU932793 1-1130 5.44e-173
GQ275220 1-1124 5.44e-173
FJ824742 14399-15507 5.44e-173
EU668793 3-994 5.44e-173
FJ515658 3-1069 5.44e-173
FJ226349 1-1064 5.44e-173
FJ226344 1-1064 5.44e-173
FJ226339 1-1064 5.44e-173
FJ226282 1-1064 5.44e-173
FJ226276 1-1064 5.44e-173
EF508556 1-1053 5.44e-173
EF508555 1-1053 5.44e-173
EU492293 1-1079 5.44e-173
EU296687 1-1127 5.44e-173
EU296681 1-1127 5.44e-173
AY964711 1-1058 5.44e-173
AY964700 1-1127 5.44e-173
EF424604 1-1064 5.44e-173
DQ900678 1-1109 5.44e-173
DQ900674 1-1130 5.44e-173
DQ900663 1-1130 5.44e-173
DQ217387 1-1085 5.44e-173
DQ217386 1-1085 5.44e-173
AF533758 1-1127 5.44e-173
AY791402 10-967 5.44e-173
KY379150 14387-15518 1.96e-172
KC736363 2-1063 1.96e-172
EF508531 1-1108 1.96e-172
AP006017 14460-15528 1.96e-172
KX962071 37-1077 7.04e-172
KX590958 1-1093 7.04e-172
KX590956 1-1093 7.04e-172
KU975672 1-1093 7.04e-172
KU975664 1-1093 7.04e-172
KU975660 1-1093 7.04e-172
KU975650 1-1093 7.04e-172
KU975640 1-1093 7.04e-172
KU975638 1-1093 7.04e-172
KU975635 1-1093 7.04e-172
KU975631 1-1093 7.04e-172
KP866867 14400-15530 7.04e-172
JX488819 1-1131 7.04e-172
JX488771 1-1131 7.04e-172
GU086555 1-1074 7.04e-172
EU492134 1-1089 7.04e-172
DQ105241 1-1089 7.04e-172
AY954252 1-1086 7.04e-172
AY281265 1-1089 7.04e-172
AB080181 16-951 7.04e-172
MH031891 1-1079 2.53e-171
KP161112 1-1046 2.53e-171
KM576233 1-1049 2.53e-171
KF866144 1-1037 2.53e-171
KF264294 7-1055 2.53e-171
JX488804 1-1061 2.53e-171
JX488799 1-1061 2.53e-171
JX488798 1-1061 2.53e-171
JX488795 1-1064 2.53e-171
KJ487474 1-1064 2.53e-171
JX443038 1-1076 2.53e-171
HQ128207 1-1127 2.53e-171
HQ128085 1-1127 2.53e-171
GU932794 1-1079 2.53e-171
FJ423437 1-1127 2.53e-171
AP009316 14398-15461 2.53e-171
FJ226328 1-1064 2.53e-171
FJ226287 1-1064 2.53e-171
FJ226283 1-1064 2.53e-171
EU296692 1-1058 2.53e-171
EU296689 1-1127 2.53e-171
EU296645 1-1127 2.53e-171
EU296639 1-1127 2.53e-171
EU492294 1-1079 2.53e-171
EU224026 1-1079 2.53e-171
EF595979 1-1076 2.53e-171
AY964699 1-1127 2.53e-171
EF025494 1-1130 2.53e-171
AY208599 1-1079 2.53e-171
AY426585 1-1076 2.53e-171
AB125334 1-1079 2.53e-171
AF288438 1-1127 2.53e-171
MH031916 1-1078 9.10e-171
AB979450 14536-15604 9.10e-171
KJ174497 14462-15530 9.10e-171
EU082512 1-1127 9.10e-171
KY408020 1-1068 3.27e-170
KY408018 1-1068 3.27e-170
KX962072 1-1077 3.27e-170
KU975683 1-1093 3.27e-170
KU975681 1-1093 3.27e-170
KU975680 1-1093 3.27e-170
KU975674 1-1093 3.27e-170
KU975673 1-1093 3.27e-170
KU975669 1-1093 3.27e-170
KU975665 1-1093 3.27e-170
KU975662 1-1093 3.27e-170
KU975661 1-1093 3.27e-170
KU975657 1-1093 3.27e-170
KU975656 1-1093 3.27e-170
KU975655 1-1093 3.27e-170
KU975652 1-1093 3.27e-170
KU975648 1-1093 3.27e-170
KU975641 1-1093 3.27e-170
KU975637 1-1093 3.27e-170
KU975636 1-1093 3.27e-170
KU975634 1-1093 3.27e-170
KU975632 1-1093 3.27e-170
KP161110 1-1068 3.27e-170
AB924546 14353-15438 3.27e-170
KJ441279 1-1131 3.27e-170
KF415644 1-1125 3.27e-170
KC133565 1-1093 3.27e-170
KC133541 1-1093 3.27e-170
JX097084 1-1083 3.27e-170
EU241463 1-1086 3.27e-170
EF508485 2-1070 3.27e-170
EF141172 1-1086 3.27e-170
AY651957 1-948 3.27e-170
AY625699 1-1068 3.27e-170
AY828987 1-1056 3.27e-170
AY828986 1-1056 3.27e-170
AF454874 1-1077 3.27e-170
AF263070 1-1086 3.27e-170
KT883707 1-1043 1.18e-169
KM576234 1-1049 1.18e-169
KJ755242 1-1127 1.18e-169
KF410809 1-1127 1.18e-169
KF866145 1-1037 1.18e-169
KM386633 14371-15497 1.18e-169
KF264293 7-1055 1.18e-169
JX488800 1-1061 1.18e-169
KF529133 1-1127 1.18e-169
KJ487483 1-1064 1.18e-169
KJ487480 1-1064 1.18e-169
KJ487453 1-1064 1.18e-169
KJ487452 1-1064 1.18e-169
KJ487437 1-1064 1.18e-169
